loss_1,loss_2,loss_3
2.292691957950592,2.3060895085334776,2.3071539044380187
2.2759656071662904,2.3048959970474243,2.3070705413818358
2.2510567545890807,2.3037179589271544,2.3069855093955995
2.238605880737305,2.302300214767456,2.306900763511658
2.172709059715271,2.3006151676177975,2.3068070292472838
2.1400115489959717,2.2993123173713683,2.306714737415314
2.055047333240509,2.2973484992980957,2.306618940830231
2.01741116642952,2.295753228664398,2.306528401374817
2.016444230079651,2.293855369091034,2.306434214115143
1.8650579512119294,2.291916620731354,2.306335067749023
1.8358174979686737,2.2897507667541506,2.306246507167816
1.720341455936432,2.288156569004059,2.3061442255973814
1.6569197535514832,2.28624449968338,2.306032454967499
1.5805536746978759,2.284125816822052,2.3059304475784304
1.538546198606491,2.2818525552749636,2.3058213949203488
1.4637891888618468,2.2789801001548766,2.305712270736694
1.4031510591506957,2.277139437198639,2.3056056261062623
1.3161676943302154,2.2747133374214172,2.3054996609687803
1.2956121504306792,2.2726015806198117,2.305393695831299
1.312455725669861,2.270426297187805,2.3052950739860534
1.231319522857666,2.2685358047485353,2.3051799654960634
1.2048713356256484,2.266048038005829,2.3050669193267823
1.1725649923086165,2.2639978647232057,2.3049469351768495
1.1119392037391662,2.2605600595474247,2.3048488974571226
1.061905747652054,2.257023668289184,2.30474534034729
1.0386456072330474,2.254839754104614,2.3046170592308046
1.026661017537117,2.2534443497657772,2.3044833898544312
0.9931749671697616,2.250031280517578,2.3043678998947144
1.0155446529388428,2.2474436163902283,2.3042349934577944
0.9590550094842911,2.245804524421692,2.3041117787361145
0.9187680184841156,2.243744218349457,2.3039863467216493
0.9111263185739518,2.238551294803619,2.303854727745056
0.8958171188831329,2.2338394045829775,2.303730702400207
0.8957626253366471,2.231501615047455,2.3036174893379213
0.8747087940573692,2.2295267939567567,2.30349018573761
0.8548346564173699,2.2251145243644714,2.3033525347709656
0.8405474752187729,2.221675252914429,2.303217196464539
0.8348190754652023,2.219001293182373,2.303089070320129
0.8272428870201111,2.2149438142776487,2.3029575705528256
0.8395385414361954,2.2123921513557434,2.3028197169303892
0.8015019237995148,2.2081998109817507,2.302668821811676
0.8157344654202461,2.206828236579895,2.3025328397750853
0.7793710485100747,2.2031136631965635,2.3023781776428223
0.7743652299046516,2.1998658061027525,2.3022194743156437
0.7826627850532533,2.197483563423157,2.3020632147789
0.7532150208950044,2.1920136213302612,2.3019191145896913
0.7552567318081855,2.1885204911231995,2.3017640829086305
0.7684947460889816,2.1852975606918337,2.3016078948974608
0.7165635153651237,2.1843908548355104,2.3014371514320375
0.7111986085772515,2.182017612457275,2.3012939214706423
0.7277319356799126,2.1788936853408813,2.3011261463165287
0.7009112894535066,2.1739946007728577,2.3009642004966735
0.6954759977757932,2.167982339859009,2.300807547569275
0.6987875685095788,2.1637150287628173,2.3006342172622682
0.6789508193731308,2.1570597648620606,2.300472605228424
0.6767569430172443,2.150456416606903,2.3003195405006407
0.7080027014017105,2.1472078800201415,2.3001656174659733
0.6655610345304013,2.145577597618103,2.3000094890594482
0.6860553018748761,2.1408621191978456,2.299841523170471
0.6539275407791139,2.1344403505325316,2.2996672153472897
0.6689137406647205,2.1268465757369994,2.299497270584107
0.6619173392653466,2.1200308799743652,2.2993499398231503
0.6571743033826352,2.107309949398041,2.2991781592369076
0.639502616226673,2.102457582950592,2.29901784658432
0.637290371954441,2.0949333906173706,2.298878526687622
0.6342147037386894,2.0846441864967344,2.298702323436737
0.6204653143882751,2.077502167224884,2.2985353112220763
0.624154868721962,2.0672300338745115,2.298359978199005
0.6298001676797866,2.057752799987793,2.298184871673584
0.6025602236390114,2.0489001989364626,2.2980040192604063
0.6111965239048004,2.0400878965854643,2.2978479266166687
0.6192656494677067,2.030083101987839,2.2976717829704283
0.611805546283722,2.020259755849838,2.297499585151672
0.5930319234728814,2.010722815990448,2.297300779819489
0.6168004058301448,2.003305804729462,2.2971190214157104
0.5937868602573871,1.9989502429962158,2.2969321608543396
0.5826484523713589,1.9876160740852358,2.2967491149902344
0.5800042413175106,1.9774158895015717,2.296519148349762
0.5805375918745994,1.9703339457511904,2.296368896961212
0.5756749972701073,1.9636184692382812,2.296207642555237
0.5677284501492977,1.9554081857204437,2.2960487723350527
0.5700590759515762,1.9467210173606873,2.295852267742157
0.5662796020507812,1.9329777717590333,2.295656669139862
0.5683316752314568,1.9196476340293884,2.2954898715019225
0.5611420117318631,1.9155995965003967,2.2953027725219726
0.5542226046323776,1.9077353537082673,2.2950825452804566
0.5578771404922008,1.8973790526390077,2.294859063625336
0.5526069693267346,1.8924696028232575,2.2946362137794494
0.5559891939163208,1.883434236049652,2.2944652318954466
0.5517935223877429,1.8816293835639955,2.294308841228485
0.540273267775774,1.8709781169891357,2.2941019177436828
0.5489784918725491,1.8582147717475892,2.2939069867134094
0.5344793498516083,1.8486801207065582,2.293752992153168
0.5371828850358724,1.8415530562400817,2.293533706665039
0.5551652245223522,1.8309592008590698,2.293342614173889
0.5402450710535049,1.821844446659088,2.293177282810211
0.5288966029882431,1.812742966413498,2.29295619726181
0.5308611162006854,1.808829516172409,2.292768096923828
0.5317332699894906,1.799948048591614,2.292534577846527
0.5326553598046303,1.7944763779640198,2.292339503765106
0.5327866196632385,1.783097541332245,2.2921757340431217
0.5290696009993553,1.7867825746536254,2.2919666886329653
0.5294355690479279,1.7753348708152772,2.2917694449424744
0.5284949213266372,1.7701065242290497,2.2915703773498537
0.5311203770339489,1.762594735622406,2.291387689113617
0.5355928033590317,1.7564887344837188,2.291171431541443
0.5207402750849723,1.7464707851409913,2.290937435626984
0.5138432219624519,1.7356385588645935,2.290736663341522
0.5103257626295089,1.7264242887496948,2.2905728697776793
0.5057302579283715,1.7206134498119354,2.29034868478775
0.5137888953089714,1.712155443429947,2.290149414539337
0.512626813724637,1.7034225106239318,2.289959263801575
0.5124617546796799,1.6932592749595643,2.2897653937339784
0.5102341160178184,1.6833643972873689,2.289569628238678
0.5175867825746536,1.676384061574936,2.2894096851348875
0.5102225109934807,1.6669568777084351,2.2892782211303713
0.5149510324001312,1.6610498070716857,2.2890582203865053
0.5134572871029377,1.6569862127304078,2.288812434673309
0.49706591814756396,1.6454441010951997,2.2885950326919557
0.49007655382156373,1.6415921747684479,2.2883622646331787
0.5061186343431473,1.6302886307239532,2.2881290912628174
0.4941922377794981,1.6186770260334016,2.2878800988197323
0.5014834009110928,1.6157633781433105,2.2876551985740665
0.5051089949905873,1.6069368064403533,2.2874862790107726
0.49099187180399895,1.596881812810898,2.287271702289581
0.4877442453056574,1.5844979166984556,2.2870569229125977
0.48112001083791256,1.5806740641593935,2.2868292927742004
0.4944658957421779,1.5771339297294618,2.286654675006867
0.4848567724227905,1.5728017032146453,2.28645544052124
0.4784080225974321,1.5645566582679749,2.2862175703048706
0.4843477852642536,1.5555547833442689,2.2860047221183777
0.4730386264622211,1.5455014169216157,2.2857786774635316
0.47219899743795396,1.536234939098358,2.2855141401290897
0.47623056694865223,1.5250208735466004,2.285231959819794
0.47367368414998057,1.5145535945892334,2.285021889209747
0.4723853565752506,1.5115849494934084,2.2847774744033815
0.4694860458374024,1.5048749685287475,2.2845675945281982
0.4745994921773672,1.5015340745449066,2.2842950344085695
0.4758516184985638,1.4901726603507996,2.2840580344200134
0.47649493254721165,1.4818746149539948,2.283801853656769
0.47572089545428753,1.478736436367035,2.2835735917091373
0.4686905283480882,1.4722760796546934,2.2833584427833555
0.46392518393695353,1.469250041246414,2.2831408023834228
0.47270848564803597,1.462678301334381,2.282869732379913
0.46904061920940876,1.4539747178554534,2.28267719745636
0.4661667548120022,1.4491184115409852,2.2824429750442503
0.47012655101716516,1.4459972262382508,2.2821937203407288
0.4781959235668183,1.4431385338306426,2.2819256067276
0.4711769990622997,1.4310988545417787,2.2816405177116392
0.4617427606135607,1.420809268951416,2.281420278549194
0.4593612667173147,1.4125650644302368,2.281266617774963
0.4535288866609335,1.412154346704483,2.2809911489486696
